DateTime,phuTai,giaBien
11/22/2019 14:00:00,29516,1100
11/22/2019 14:30:00,29516,1142
11/22/2019 15:00:00,29791,140
11/22/2019 15:30:00,29791,142
11/22/2019 16:00:00,31482,1154
11/22/2019 16:30:00,31482,1780
11/22/2019 17:00:00,33600,1785
11/22/2019 17:30:00,33600,1789
11/22/2019 18:00:00,29917,1680
11/22/2019 18:30:00,29917,1776
11/22/2019 19:00:00,28256,1247
11/22/2019 19:30:00,28256,143
11/22/2019 20:00:00,27761,141
11/22/2019 20:30:00,27761,140
11/22/2019 21:00:00,26268,137
11/22/2019 21:30:00,26268,134
11/22/2019 22:00:00,24461,1239
11/22/2019 22:30:00,24461,1229
11/22/2019 23:00:00,23469,1226
11/22/2019 23:30:00,23469,1175
11/23/2019 00:00:00,23872,130
11/23/2019 00:30:00,23872,129
11/23/2019 01:00:00,23568,127
11/23/2019 01:30:00,23568,126
11/23/2019 02:00:00,23165,126
11/23/2019 02:30:00,23165,126
11/23/2019 03:00:00,23430,125
11/23/2019 03:30:00,23430,125
11/23/2019 04:00:00,23579,125
11/23/2019 04:30:00,23579,125
11/23/2019 05:00:00,23774,125
11/23/2019 05:30:00,23774,124
11/23/2019 06:00:00,24270,959
11/23/2019 06:30:00,24270,960
11/23/2019 07:00:00,25719,1093
11/23/2019 07:30:00,25719,965
11/23/2019 08:00:00,26970,999
11/23/2019 08:30:00,26970,1055
11/23/2019 09:00:00,28928,1004
11/23/2019 09:30:00,28928,1183
11/23/2019 10:00:00,29243,1206
11/23/2019 10:30:00,29243,1142
11/23/2019 11:00:00,27080,1177
11/23/2019 11:30:00,27080,1120
11/23/2019 12:00:00,27363,129
11/23/2019 12:30:00,27363,130
11/23/2019 13:00:00,28408,965
11/23/2019 13:30:00,28408,1054
11/23/2019 14:00:00,29516,1100
11/23/2019 14:30:00,29516,1142
11/23/2019 15:00:00,29791,140
11/23/2019 15:30:00,29791,142
11/23/2019 16:00:00,31482,1154
11/23/2019 16:30:00,31482,1780
11/23/2019 17:00:00,33600,1785
11/23/2019 17:30:00,33600,1789
11/23/2019 18:00:00,29917,1680
11/23/2019 18:30:00,29917,1776
11/23/2019 19:00:00,28256,1247
11/23/2019 19:30:00,28256,143
11/23/2019 20:00:00,27761,141
11/23/2019 20:30:00,27761,140
11/23/2019 21:00:00,26268,137
11/23/2019 21:30:00,26268,134
11/23/2019 22:00:00,24461,1239
11/23/2019 22:30:00,24461,1229
11/23/2019 23:00:00,23469,1226
11/23/2019 23:30:00,23469,1175
11/24/2019 00:00:00,23872,130
11/24/2019 00:30:00,23872,129
11/24/2019 01:00:00,23568,127
11/24/2019 01:30:00,23568,126
11/24/2019 02:00:00,23165,126
11/24/2019 02:30:00,23165,126
11/24/2019 03:00:00,23430,125
11/24/2019 03:30:00,23430,125
11/24/2019 04:00:00,23579,125
11/24/2019 04:30:00,23579,125
11/24/2019 05:00:00,23774,125
11/24/2019 05:30:00,23774,124
11/24/2019 06:00:00,24270,959
11/24/2019 06:30:00,24270,960
11/24/2019 07:00:00,25719,1093
11/24/2019 07:30:00,25719,965
11/24/2019 08:00:00,26970,999
11/24/2019 08:30:00,26970,1055
11/24/2019 09:00:00,28928,1004
11/24/2019 09:30:00,28928,1183
11/24/2019 10:00:00,29243,1206
11/24/2019 10:30:00,29243,1142
11/24/2019 11:00:00,27080,1177
11/24/2019 11:30:00,27080,1120
11/24/2019 12:00:00,27363,129
11/24/2019 12:30:00,27363,130
11/24/2019 13:00:00,28408,965
11/24/2019 13:30:00,28408,1054
11/24/2019 14:00:00,29516,1100
11/24/2019 14:30:00,29516,1142
11/24/2019 15:00:00,29791,140
11/24/2019 15:30:00,29791,142
11/24/2019 16:00:00,31482,1154
11/24/2019 16:30:00,31482,1780
11/24/2019 17:00:00,33600,1785
11/24/2019 17:30:00,33600,1789
11/24/2019 18:00:00,29917,1680
11/24/2019 18:30:00,29917,1776
11/24/2019 19:00:00,28256,1247
11/24/2019 19:30:00,28256,143
11/24/2019 20:00:00,27761,141
11/24/2019 20:30:00,27761,140
11/24/2019 21:00:00,26268,137
11/24/2019 21:30:00,26268,134
11/24/2019 22:00:00,24461,1239
11/24/2019 22:30:00,24461,1229
11/24/2019 23:00:00,23469,1226
11/24/2019 23:30:00,23469,1175
11/25/2019 00:00:00,23872,130
11/25/2019 00:30:00,23872,129
11/25/2019 01:00:00,23568,127
11/25/2019 01:30:00,23568,126
11/25/2019 02:00:00,23165,126
11/25/2019 02:30:00,23165,126
11/25/2019 03:00:00,23430,125
11/25/2019 03:30:00,23430,125
11/25/2019 04:00:00,23579,125
11/25/2019 04:30:00,23579,125
11/25/2019 05:00:00,23774,125
11/25/2019 05:30:00,23774,124
11/25/2019 06:00:00,24270,959
11/25/2019 06:30:00,24270,960
11/25/2019 07:00:00,25719,1093
11/25/2019 07:30:00,25719,965
11/25/2019 08:00:00,26970,999
11/25/2019 08:30:00,26970,1055
11/25/2019 09:00:00,28928,1004
11/25/2019 09:30:00,28928,1183
11/25/2019 10:00:00,29243,1206
11/25/2019 10:30:00,29243,1142
11/25/2019 11:00:00,27080,1177
11/25/2019 11:30:00,27080,1120
11/25/2019 12:00:00,27363,129
11/25/2019 12:30:00,27363,130
11/25/2019 13:00:00,28408,965
11/25/2019 13:30:00,28408,1054
11/25/2019 14:00:00,29516,1100
11/25/2019 14:30:00,29516,1142
11/25/2019 15:00:00,29791,140
11/25/2019 15:30:00,29791,142
11/25/2019 16:00:00,31482,1154
11/25/2019 16:30:00,31482,1780
11/25/2019 17:00:00,33600,1785
11/25/2019 17:30:00,33600,1789
11/25/2019 18:00:00,29917,1680
11/25/2019 18:30:00,29917,1776
11/25/2019 19:00:00,28256,1247
11/25/2019 19:30:00,28256,143
11/25/2019 20:00:00,27761,141
11/25/2019 20:30:00,27761,140
11/25/2019 21:00:00,26268,137
11/25/2019 21:30:00,26268,134
11/25/2019 22:00:00,24461,1239
11/25/2019 22:30:00,24461,1229
11/25/2019 23:00:00,23469,1226
11/25/2019 23:30:00,23469,1175
11/26/2019 00:00:00,23872,130
11/26/2019 00:30:00,23872,129
11/26/2019 01:00:00,23568,127
11/26/2019 01:30:00,23568,126
11/26/2019 02:00:00,23165,126
11/26/2019 02:30:00,23165,126
11/26/2019 03:00:00,23430,125
11/26/2019 03:30:00,23430,125
11/26/2019 04:00:00,23579,125
11/26/2019 04:30:00,23579,125
11/26/2019 05:00:00,23774,125
11/26/2019 05:30:00,23774,124
11/26/2019 06:00:00,24270,959
11/26/2019 06:30:00,24270,960
11/26/2019 07:00:00,25719,1093
11/26/2019 07:30:00,25719,965
11/26/2019 08:00:00,26970,999
11/26/2019 08:30:00,26970,1055
11/26/2019 09:00:00,28928,1004
11/26/2019 09:30:00,28928,1183
11/26/2019 10:00:00,29243,1206
11/26/2019 10:30:00,29243,1142
11/26/2019 11:00:00,27080,1177
11/26/2019 11:30:00,27080,1120
11/26/2019 12:00:00,27363,129
11/26/2019 12:30:00,27363,130
11/26/2019 13:00:00,28408,965
11/26/2019 13:30:00,28408,1054
11/26/2019 14:00:00,29516,1100
11/26/2019 14:30:00,29516,1142
11/26/2019 15:00:00,29791,140
11/26/2019 15:30:00,29791,142
11/26/2019 16:00:00,31482,1154
11/26/2019 16:30:00,31482,1780
11/26/2019 17:00:00,33600,1785
11/26/2019 17:30:00,33600,1789
11/26/2019 18:00:00,29917,1680
11/26/2019 18:30:00,29917,1776
11/26/2019 19:00:00,28256,1247
11/26/2019 19:30:00,28256,143
11/26/2019 20:00:00,27761,141
11/26/2019 20:30:00,27761,140
11/26/2019 21:00:00,26268,137
11/26/2019 21:30:00,26268,134
11/26/2019 22:00:00,24461,1239
11/26/2019 22:30:00,24461,1229
11/26/2019 23:00:00,23469,1226
11/26/2019 23:30:00,23469,1175
11/27/2019 00:00:00,23872,130
11/27/2019 00:30:00,23872,129
11/27/2019 01:00:00,23568,127
11/27/2019 01:30:00,23568,126
11/27/2019 02:00:00,23165,126
11/27/2019 02:30:00,23165,126
11/27/2019 03:00:00,23430,125
11/27/2019 03:30:00,23430,125
11/27/2019 04:00:00,23579,125
11/27/2019 04:30:00,23579,125
11/27/2019 05:00:00,23774,125
11/27/2019 05:30:00,23774,124
11/27/2019 06:00:00,24270,959
11/27/2019 06:30:00,24270,960
11/27/2019 07:00:00,25719,1093
11/27/2019 07:30:00,25719,965
11/27/2019 08:00:00,26970,999
11/27/2019 08:30:00,26970,1055
11/27/2019 09:00:00,28928,1004
11/27/2019 09:30:00,28928,1183
11/27/2019 10:00:00,29243,1206
11/27/2019 10:30:00,29243,1142
11/27/2019 11:00:00,27080,1177
11/27/2019 11:30:00,27080,1120
11/27/2019 12:00:00,27363,129
11/27/2019 12:30:00,27363,130
11/27/2019 13:00:00,28408,965
11/27/2019 13:30:00,28408,1054
11/27/2019 14:00:00,29516,1100
11/27/2019 14:30:00,29516,1142
11/27/2019 15:00:00,29791,140
11/27/2019 15:30:00,29791,142
11/27/2019 16:00:00,31482,1154
11/27/2019 16:30:00,31482,1780
11/27/2019 17:00:00,33600,1785
11/27/2019 17:30:00,33600,1789
11/27/2019 18:00:00,29917,1680
11/27/2019 18:30:00,29917,1776
11/27/2019 19:00:00,28256,1247
11/27/2019 19:30:00,28256,143
11/27/2019 20:00:00,27761,141
11/27/2019 20:30:00,27761,140
11/27/2019 21:00:00,26268,137
11/27/2019 21:30:00,26268,134
11/27/2019 22:00:00,24461,1239
11/27/2019 22:30:00,24461,1229
11/27/2019 23:00:00,23469,1226
11/27/2019 23:30:00,23469,1175
11/28/2019 00:00:00,23872,130
11/28/2019 00:30:00,23872,129
11/28/2019 01:00:00,23568,127
11/28/2019 01:30:00,23568,126
11/28/2019 02:00:00,23165,126
11/28/2019 02:30:00,23165,126
11/28/2019 03:00:00,23430,125
11/28/2019 03:30:00,23430,125
11/28/2019 04:00:00,23579,125
11/28/2019 04:30:00,23579,125
11/28/2019 05:00:00,23774,125
11/28/2019 05:30:00,23774,124
11/28/2019 06:00:00,24270,959
11/28/2019 06:30:00,24270,960
11/28/2019 07:00:00,25719,1093
11/28/2019 07:30:00,25719,965
11/28/2019 08:00:00,26970,999
11/28/2019 08:30:00,26970,1055
11/28/2019 09:00:00,28928,1004
11/28/2019 09:30:00,28928,1183
11/28/2019 10:00:00,29243,1206
11/28/2019 10:30:00,29243,1142
11/28/2019 11:00:00,27080,1177
11/28/2019 11:30:00,27080,1120
11/28/2019 12:00:00,27363,129
11/28/2019 12:30:00,27363,130
11/28/2019 13:00:00,28408,965
11/28/2019 13:30:00,28408,1054
11/28/2019 14:00:00,29516,1100
11/28/2019 14:30:00,29516,1142
11/28/2019 15:00:00,29791,140
11/28/2019 15:30:00,29791,142
11/28/2019 16:00:00,31482,1154
11/28/2019 16:30:00,31482,1780
11/28/2019 17:00:00,33600,1785
11/28/2019 17:30:00,33600,1789
11/28/2019 18:00:00,29917,1680
11/28/2019 18:30:00,29917,1776
11/28/2019 19:00:00,28256,1247
11/28/2019 19:30:00,28256,143
11/28/2019 20:00:00,27761,141
11/28/2019 20:30:00,27761,140
11/28/2019 21:00:00,26268,137
11/28/2019 21:30:00,26268,134
11/28/2019 22:00:00,24461,1239
11/28/2019 22:30:00,24461,1229
11/28/2019 23:00:00,23469,1226
11/28/2019 23:30:00,23469,1175
11/29/2019 00:00:00,23872,130
11/29/2019 00:30:00,23872,129
11/29/2019 01:00:00,23568,127
11/29/2019 01:30:00,23568,126
11/29/2019 02:00:00,23165,126
11/29/2019 02:30:00,23165,126
11/29/2019 03:00:00,23430,125
11/29/2019 03:30:00,23430,125
11/29/2019 04:00:00,23579,125
11/29/2019 04:30:00,23579,125
11/29/2019 05:00:00,23774,125
11/29/2019 05:30:00,23774,124
11/29/2019 06:00:00,24270,959
11/29/2019 06:30:00,24270,960
11/29/2019 07:00:00,25719,1093
11/29/2019 07:30:00,25719,965
11/29/2019 08:00:00,26970,999
11/29/2019 08:30:00,26970,1055
11/29/2019 09:00:00,28928,1004
11/29/2019 09:30:00,28928,1183
11/29/2019 10:00:00,29243,1206
11/29/2019 10:30:00,29243,1142
11/29/2019 11:00:00,27080,1177
11/29/2019 11:30:00,27080,1120
11/29/2019 12:00:00,27363,129
11/29/2019 12:30:00,27363,130
11/29/2019 13:00:00,28408,965
11/29/2019 13:30:00,28408,1054
11/29/2019 14:00:00,29516,1100
11/29/2019 14:30:00,29516,1142
11/29/2019 15:00:00,29791,140
11/29/2019 15:30:00,29791,142
11/29/2019 16:00:00,31482,1154
11/29/2019 16:30:00,31482,1780
11/29/2019 17:00:00,33600,1785
11/29/2019 17:30:00,33600,1789
11/29/2019 18:00:00,29917,1680
11/29/2019 18:30:00,29917,1776
11/29/2019 19:00:00,28256,1247
11/29/2019 19:30:00,28256,143
11/29/2019 20:00:00,27761,141
11/29/2019 20:30:00,27761,140
11/29/2019 21:00:00,26268,137
11/29/2019 21:30:00,26268,134
11/29/2019 22:00:00,24461,1239
11/29/2019 22:30:00,24461,1229
11/29/2019 23:00:00,23469,1226
11/29/2019 23:30:00,23469,1175
11/30/2019 00:00:00,23872,130
11/30/2019 00:30:00,23872,129
11/30/2019 01:00:00,23568,127
11/30/2019 01:30:00,23568,126
11/30/2019 02:00:00,23165,126
11/30/2019 02:30:00,23165,126
11/30/2019 03:00:00,23430,125
11/30/2019 03:30:00,23430,125
11/30/2019 04:00:00,23579,125
11/30/2019 04:30:00,23579,125
11/30/2019 05:00:00,23774,125
11/30/2019 05:30:00,23774,124
11/30/2019 06:00:00,24270,959
11/30/2019 06:30:00,24270,960
11/30/2019 07:00:00,25719,1093
11/30/2019 07:30:00,25719,965
11/30/2019 08:00:00,26970,999
11/30/2019 08:30:00,26970,1055
11/30/2019 09:00:00,28928,1004
11/30/2019 09:30:00,28928,1183
11/30/2019 10:00:00,29243,1206
11/30/2019 10:30:00,29243,1142
11/30/2019 11:00:00,27080,1177
11/30/2019 11:30:00,27080,1120
11/30/2019 12:00:00,27363,129
11/30/2019 12:30:00,27363,130
11/30/2019 13:00:00,28408,965
11/30/2019 13:30:00,28408,1054
11/30/2019 14:00:00,29516,1100
11/30/2019 14:30:00,29516,1142
11/30/2019 15:00:00,29791,140
11/30/2019 15:30:00,29791,142
11/30/2019 16:00:00,31482,1154
11/30/2019 16:30:00,31482,1780
11/30/2019 17:00:00,33600,1785
11/30/2019 17:30:00,33600,1789
11/30/2019 18:00:00,29917,1680
11/30/2019 18:30:00,29917,1776
11/30/2019 19:00:00,28256,1247
11/30/2019 19:30:00,28256,143
11/30/2019 20:00:00,27761,141
11/30/2019 20:30:00,27761,140
11/30/2019 21:00:00,26268,137
11/30/2019 21:30:00,26268,134
11/30/2019 22:00:00,24461,1239
11/30/2019 22:30:00,24461,1229
11/30/2019 23:00:00,23469,1226
11/30/2019 23:30:00,23469,1175
12/1/2019 0:00,23872,130
12/1/2019 0:30,23872,129
12/1/2019 1:00,23568,127
12/1/2019 1:30,23568,126
12/1/2019 2:00,23165,126
12/1/2019 2:30,23165,126
12/1/2019 3:00,23430,125
12/1/2019 3:30,23430,125
12/1/2019 4:00,23579,125
12/1/2019 4:30,23579,125
12/1/2019 5:00,23774,125
12/1/2019 5:30,23774,124
12/1/2019 6:00,24270,959
12/1/2019 6:30,24270,960
12/1/2019 7:00,25719,1093
12/1/2019 7:30,25719,965
12/1/2019 8:00,26970,999
12/1/2019 8:30,26970,1055
12/1/2019 9:00,28928,1004
12/1/2019 9:30,28928,1183
12/1/2019 10:00,29243,1206
12/1/2019 10:30,29243,1142
12/1/2019 11:00,27080,1177
12/1/2019 11:30,27080,1120
12/1/2019 12:00,27363,129
12/1/2019 12:30,27363,130
12/1/2019 13:00,28408,965
12/1/2019 13:30,28408,1054
12/1/2019 14:00,29516,1100
12/1/2019 14:30,29516,1142
12/1/2019 15:00,29791,140
12/1/2019 15:30,29791,142
12/1/2019 16:00,31482,1154
12/1/2019 16:30,31482,1780
12/1/2019 17:00,33600,1785
12/1/2019 17:30,33600,1789
12/1/2019 18:00,29917,1680
12/1/2019 18:30,29917,1776
12/1/2019 19:00,28256,1247
12/1/2019 19:30,28256,143
12/1/2019 20:00,27761,141
12/1/2019 20:30,27761,140
12/1/2019 21:00,26268,137
12/1/2019 21:30,26268,134
12/1/2019 22:00,24461,1239
12/1/2019 22:30,24461,1229
12/1/2019 23:00,23469,1226
12/1/2019 23:30,23469,1175
12/2/2019 0:00,23872,130
12/2/2019 0:30,23872,129
12/2/2019 1:00,23568,127
12/2/2019 1:30,23568,126
12/2/2019 2:00,23165,126
12/2/2019 2:30,23165,126
12/2/2019 3:00,23430,125
12/2/2019 3:30,23430,125
12/2/2019 4:00,23579,125
12/2/2019 4:30,23579,125
12/2/2019 5:00,23774,125
12/2/2019 5:30,23774,124
12/2/2019 6:00,24270,959
12/2/2019 6:30,24270,960
12/2/2019 7:00,25719,1093
12/2/2019 7:30,25719,965
12/2/2019 8:00,26970,999
12/2/2019 8:30,26970,1055
12/2/2019 9:00,28928,1004
12/2/2019 9:30,28928,1183
12/2/2019 10:00,29243,1206
12/2/2019 10:30,29243,1142
12/2/2019 11:00,27080,1177
12/2/2019 11:30,27080,1120
12/2/2019 12:00,27363,129
12/2/2019 12:30,27363,130
12/2/2019 13:00,28408,965
12/2/2019 13:30,28408,1054
12/2/2019 14:00,29516,1100
12/2/2019 14:30,29516,1142
12/2/2019 15:00,29791,140
12/2/2019 15:30,29791,142
12/2/2019 16:00,31482,1154
12/2/2019 16:30,31482,1780
12/2/2019 17:00,33600,1785
12/2/2019 17:30,33600,1789
12/2/2019 18:00,29917,1680
12/2/2019 18:30,29917,1776
12/2/2019 19:00,28256,1247
12/2/2019 19:30,28256,143
12/2/2019 20:00,27761,141
12/2/2019 20:30,27761,140
12/2/2019 21:00,26268,137
12/2/2019 21:30,26268,134
12/2/2019 22:00,24461,1239
12/2/2019 22:30,24461,1229
12/2/2019 23:00,23469,1226
12/2/2019 23:30,23469,1175
12/3/2019 0:00,23872,130
12/3/2019 0:30,23872,129
12/3/2019 1:00,23568,127
12/3/2019 1:30,23568,126
12/3/2019 2:00,23165,126
12/3/2019 2:30,23165,126
12/3/2019 3:00,23430,125
12/3/2019 3:30,23430,125
12/3/2019 4:00,23579,125
12/3/2019 4:30,23579,125
12/3/2019 5:00,23774,125
12/3/2019 5:30,23774,124
12/3/2019 6:00,24270,959
12/3/2019 6:30,24270,960
12/3/2019 7:00,25719,1093
12/3/2019 7:30,25719,965
12/3/2019 8:00,26970,999
12/3/2019 8:30,26970,1055
12/3/2019 9:00,28928,1004
12/3/2019 9:30,28928,1183
12/3/2019 10:00,29243,1206
12/3/2019 10:30,29243,1142
12/3/2019 11:00,27080,1177
12/3/2019 11:30,27080,1120
12/3/2019 12:00,27363,129
12/3/2019 12:30,27363,130
12/3/2019 13:00,28408,965
12/3/2019 13:30,28408,1054
12/3/2019 14:00,29516,1100
12/3/2019 14:30,29516,1142
12/3/2019 15:00,29791,140
12/3/2019 15:30,29791,142
12/3/2019 16:00,31482,1154
12/3/2019 16:30,31482,1780
12/3/2019 17:00,33600,1785
12/3/2019 17:30,33600,1789
12/3/2019 18:00,29917,1680
12/3/2019 18:30,29917,1776
12/3/2019 19:00,28256,1247
12/3/2019 19:30,28256,143
12/3/2019 20:00,27761,141
12/3/2019 20:30,27761,140
12/3/2019 21:00,26268,137
12/3/2019 21:30,26268,134
12/3/2019 22:00,24461,1239
12/3/2019 22:30,24461,1229
12/3/2019 23:00,23469,1226
12/3/2019 23:30,23469,1175
12/4/2019 0:00,23872,130
12/4/2019 0:30,23872,129
12/4/2019 1:00,23568,127
12/4/2019 1:30,23568,126
12/4/2019 2:00,23165,126
12/4/2019 2:30,23165,126
12/4/2019 3:00,23430,125
12/4/2019 3:30,23430,125
12/4/2019 4:00,23579,125
12/4/2019 4:30,23579,125
12/4/2019 5:00,23774,125
12/4/2019 5:30,23774,124
12/4/2019 6:00,24270,959
12/4/2019 6:30,24270,960
12/4/2019 7:00,25719,1093
12/4/2019 7:30,25719,965
12/4/2019 8:00,26970,999
12/4/2019 8:30,26970,1055
12/4/2019 9:00,28928,1004
12/4/2019 9:30,28928,1183
12/4/2019 10:00,29243,1206
12/4/2019 10:30,29243,1142
12/4/2019 11:00,27080,1177
12/4/2019 11:30,27080,1120
12/4/2019 12:00,27363,129
12/4/2019 12:30,27363,130
12/4/2019 13:00,28408,965
12/4/2019 13:30,28408,1054
12/4/2019 14:00,29516,1100
12/4/2019 14:30,29516,1142
12/4/2019 15:00,29791,140
12/4/2019 15:30,29791,142
12/4/2019 16:00,31482,1154
12/4/2019 16:30,31482,1780
12/4/2019 17:00,33600,1785
12/4/2019 17:30,33600,1789
12/4/2019 18:00,29917,1680
12/4/2019 18:30,29917,1776
12/4/2019 19:00,28256,1247
12/4/2019 19:30,28256,143
12/4/2019 20:00,27761,141
12/4/2019 20:30,27761,140
12/4/2019 21:00,26268,137
12/4/2019 21:30,26268,134
12/4/2019 22:00,24461,1239
12/4/2019 22:30,24461,1229
12/4/2019 23:00,23469,1226
12/4/2019 23:30,23469,1175
12/5/2019 0:00,23872,130
12/5/2019 0:30,23872,129
12/5/2019 1:00,23568,127
12/5/2019 1:30,23568,126
12/5/2019 2:00,23165,126
12/5/2019 2:30,23165,126
12/5/2019 3:00,23430,125
12/5/2019 3:30,23430,125
12/5/2019 4:00,23579,125
12/5/2019 4:30,23579,125
12/5/2019 5:00,23774,125
12/5/2019 5:30,23774,124
12/5/2019 6:00,24270,959
12/5/2019 6:30,24270,960
12/5/2019 7:00,25719,1093
12/5/2019 7:30,25719,965
12/5/2019 8:00,26970,999
12/5/2019 8:30,26970,1055
12/5/2019 9:00,28928,1004
12/5/2019 9:30,28928,1183
12/5/2019 10:00,29243,1206
12/5/2019 10:30,29243,1142
12/5/2019 11:00,27080,1177
12/5/2019 11:30,27080,1120
12/5/2019 12:00,27363,129
12/5/2019 12:30,27363,130
12/5/2019 13:00,28408,965
12/5/2019 13:30,28408,1054
12/5/2019 14:00,29516,1100
12/5/2019 14:30,29516,1142
12/5/2019 15:00,29791,140
12/5/2019 15:30,29791,142
12/5/2019 16:00,31482,1154
12/5/2019 16:30,31482,1780
12/5/2019 17:00,33600,1785
12/5/2019 17:30,33600,1789
12/5/2019 18:00,29917,1680
12/5/2019 18:30,29917,1776
12/5/2019 19:00,28256,1247
12/5/2019 19:30,28256,143
12/5/2019 20:00,27761,141
12/5/2019 20:30,27761,140
12/5/2019 21:00,26268,137
12/5/2019 21:30,26268,134
12/5/2019 22:00,24461,1239
12/5/2019 22:30,24461,1229
12/5/2019 23:00,23469,1226
12/5/2019 23:30,23469,1175
12/6/2019 0:00,23872,130
12/6/2019 0:30,23872,129
12/6/2019 1:00,23568,127
12/6/2019 1:30,23568,126
12/6/2019 2:00,23165,126
12/6/2019 2:30,23165,126
12/6/2019 3:00,23430,125
12/6/2019 3:30,23430,125
12/6/2019 4:00,23579,125
12/6/2019 4:30,23579,125
12/6/2019 5:00,23774,125
12/6/2019 5:30,23774,124
12/6/2019 6:00,24270,959
12/6/2019 6:30,24270,960
12/6/2019 7:00,25719,1093
12/6/2019 7:30,25719,965
12/6/2019 8:00,26970,999
12/6/2019 8:30,26970,1055
12/6/2019 9:00,28928,1004
12/6/2019 9:30,28928,1183
12/6/2019 10:00,29243,1206
12/6/2019 10:30,29243,1142
12/6/2019 11:00,27080,1177
12/6/2019 11:30,27080,1120
12/6/2019 12:00,27363,129
12/6/2019 12:30,27363,130
12/6/2019 13:00,28408,965
12/6/2019 13:30,28408,1054
12/6/2019 14:00,29516,1100
12/6/2019 14:30,29516,1142
12/6/2019 15:00,29791,140
12/6/2019 15:30,29791,142
12/6/2019 16:00,31482,1154
12/6/2019 16:30,31482,1780
12/6/2019 17:00,33600,1785
12/6/2019 17:30,33600,1789
12/6/2019 18:00,29917,1680
12/6/2019 18:30,29917,1776
12/6/2019 19:00,28256,1247
12/6/2019 19:30,28256,143
12/6/2019 20:00,27761,141
12/6/2019 20:30,27761,140
12/6/2019 21:00,26268,137
12/6/2019 21:30,26268,134
12/6/2019 22:00,24461,1239
12/6/2019 22:30,24461,1229
12/6/2019 23:00,23469,1226
12/6/2019 23:30,23469,1175
12/7/2019 0:00,23872,130
12/7/2019 0:30,23872,129
12/7/2019 1:00,23568,127
12/7/2019 1:30,23568,126
12/7/2019 2:00,23165,126
12/7/2019 2:30,23165,126
12/7/2019 3:00,23430,125
12/7/2019 3:30,23430,125
12/7/2019 4:00,23579,125
12/7/2019 4:30,23579,125
12/7/2019 5:00,23774,125
12/7/2019 5:30,23774,124
12/7/2019 6:00,24270,959
12/7/2019 6:30,24270,960
12/7/2019 7:00,25719,1093
12/7/2019 7:30,25719,965
12/7/2019 8:00,26970,999
12/7/2019 8:30,26970,1055
12/7/2019 9:00,28928,1004
12/7/2019 9:30,28928,1183
12/7/2019 10:00,29243,1206
12/7/2019 10:30,29243,1142
12/7/2019 11:00,27080,1177
12/7/2019 11:30,27080,1120
12/7/2019 12:00,27363,129
12/7/2019 12:30,27363,130
12/7/2019 13:00,28408,965
12/7/2019 13:30,28408,1054
12/7/2019 14:00,29516,1100
12/7/2019 14:30,29516,1142
12/7/2019 15:00,29791,140
12/7/2019 15:30,29791,142
12/7/2019 16:00,31482,1154
12/7/2019 16:30,31482,1780
12/7/2019 17:00,33600,1785
12/7/2019 17:30,33600,1789
12/7/2019 18:00,29917,1680
12/7/2019 18:30,29917,1776
12/7/2019 19:00,28256,1247
12/7/2019 19:30,28256,143
12/7/2019 20:00,27761,141
12/7/2019 20:30,27761,140
12/7/2019 21:00,26268,137
12/7/2019 21:30,26268,134
12/7/2019 22:00,24461,1239
12/7/2019 22:30,24461,1229
12/7/2019 23:00,23469,1226
12/7/2019 23:30,23469,1175
12/8/2019 0:00,23872,130
12/8/2019 0:30,23872,129
12/8/2019 1:00,23568,127
12/8/2019 1:30,23568,126
12/8/2019 2:00,23165,126
12/8/2019 2:30,23165,126
12/8/2019 3:00,23430,125
12/8/2019 3:30,23430,125
12/8/2019 4:00,23579,125
12/8/2019 4:30,23579,125
12/8/2019 5:00,23774,125
12/8/2019 5:30,23774,124
12/8/2019 6:00,24270,959
12/8/2019 6:30,24270,960
12/8/2019 7:00,25719,1093
12/8/2019 7:30,25719,965
12/8/2019 8:00,26970,999
12/8/2019 8:30,26970,1055
12/8/2019 9:00,28928,1004
12/8/2019 9:30,28928,1183
12/8/2019 10:00,29243,1206
12/8/2019 10:30,29243,1142
12/8/2019 11:00,27080,1177
12/8/2019 11:30,27080,1120
12/8/2019 12:00,27363,129
12/8/2019 12:30,27363,130
12/8/2019 13:00,28408,965
12/8/2019 13:30,28408,1054
12/8/2019 14:00,29516,1100
12/8/2019 14:30,29516,1142
12/8/2019 15:00,29791,140
12/8/2019 15:30,29791,142
12/8/2019 16:00,31482,1154
12/8/2019 16:30,31482,1780
12/8/2019 17:00,33600,1785
12/8/2019 17:30,33600,1789
12/8/2019 18:00,29917,1680
12/8/2019 18:30,29917,1776
12/8/2019 19:00,28256,1247
12/8/2019 19:30,28256,143
12/8/2019 20:00,27761,141
12/8/2019 20:30,27761,140
12/8/2019 21:00,26268,137
12/8/2019 21:30,26268,134
12/8/2019 22:00,24461,1239
12/8/2019 22:30,24461,1229
12/8/2019 23:00,23469,1226
12/8/2019 23:30,23469,1175
12/9/2019 0:00,23872,130
12/9/2019 0:30,23872,129
12/9/2019 1:00,23568,127
12/9/2019 1:30,23568,126
12/9/2019 2:00,23165,126
12/9/2019 2:30,23165,126
12/9/2019 3:00,23430,125
12/9/2019 3:30,23430,125
12/9/2019 4:00,23579,125
12/9/2019 4:30,23579,125
12/9/2019 5:00,23774,125
12/9/2019 5:30,23774,124
